Material,Size_Lx_A,H_nm,Average_MFP_nm,Knudsen_number,Frequency_THz,Debye_frequency_THz,Normalized_frequency,Kappa_unexcited_W_mK,Kappa_excited_W_mK,Ratio_raw,Ratio_plotted,Relative_change_plotted_percent,Was_overridden_in_plot
Ge,200,20.0,37.734179,1.8867089499999998,3.4,7.5,0.4533333333333333,9.357041855341922,9.46642001808526,1.0116893954771502,1.0116893954771502,1.16893954771502,False
Ge,200,20.0,37.734179,1.8867089499999998,3.6,7.5,0.48000000000000004,9.357041855341922,9.55508923294304,1.0211655970618592,1.0211655970618592,2.1165597061859165,False
Ge,200,20.0,37.734179,1.8867089499999998,3.8,7.5,0.5066666666666666,9.357041855341922,9.493579712445309,1.0145919895640347,1.0145919895640347,1.4591989564034735,False
Ge,200,20.0,37.734179,1.8867089499999998,4.0,7.5,0.5333333333333333,9.357041855341922,9.41649526304273,1.0063538678804633,1.0063538678804633,0.6353867880463326,False
Ge,200,20.0,37.734179,1.8867089499999998,4.2,7.5,0.56,9.357041855341922,9.311131204852693,0.9950934653067711,0.9950934653067711,-0.4906534693228881,False
Ge,200,20.0,37.734179,1.8867089499999998,4.4,7.5,0.5866666666666667,9.357041855341922,9.279911942951705,0.9917570196240829,0.9917570196240829,-0.8242980375917086,False
Ge,200,20.0,37.734179,1.8867089499999998,4.6,7.5,0.6133333333333333,9.357041855341922,9.285572958238197,0.9923620201545936,0.9923620201545936,-0.7637979845406373,False
Ge,200,20.0,37.734179,1.8867089499999998,4.8,7.5,0.64,9.357041855341922,9.276720514528186,0.9914159472560358,0.9914159472560358,-0.8584052743964232,False
Ge,200,20.0,37.734179,1.8867089499999998,5.0,7.5,0.6666666666666666,9.357041855341922,9.164795874210412,0.9794544061997802,0.9794544061997802,-2.054559380021981,False
Ge,200,20.0,37.734179,1.8867089499999998,5.2,7.5,0.6933333333333334,9.357041855341922,9.02067339120268,0.9640518371789466,0.9640518371789466,-3.5948162821053398,False
Ge,200,20.0,37.734179,1.8867089499999998,5.4,7.5,0.7200000000000001,9.357041855341922,8.849611631831548,0.9457702304472773,0.9457702304472773,-5.422976955272274,False
Ge,200,20.0,37.734179,1.8867089499999998,5.6,7.5,0.7466666666666666,9.357041855341922,8.709158671430885,0.9307598283808934,0.9307598283808934,-6.9240171619106565,False
Ge,200,20.0,37.734179,1.8867089499999998,5.8,7.5,0.7733333333333333,9.357041855341922,8.70449909122535,0.9302618526020553,0.9302618526020553,-6.97381473979447,False
Ge,200,20.0,37.734179,1.8867089499999998,6.0,7.5,0.8,9.357041855341922,8.825533382566595,0.9431969546580696,0.9431969546580696,-5.680304534193037,False
Ge,200,20.0,37.734179,1.8867089499999998,6.2,7.5,0.8266666666666667,9.357041855341922,8.986219527983254,0.960369705181241,0.960369705181241,-3.9630294818759015,False
Ge,200,20.0,37.734179,1.8867089499999998,6.4,7.5,0.8533333333333334,9.357041855341922,9.177353179822896,0.9807964228121474,0.9807964228121474,-1.9203577187852594,False
Ge,200,20.0,37.734179,1.8867089499999998,6.6,7.5,0.88,9.357041855341922,9.320761798369723,0.9961227001510646,0.9961227001510646,-0.3877299848935367,False
Ge,200,20.0,37.734179,1.8867089499999998,6.8,7.5,0.9066666666666666,9.357041855341922,9.426465654028824,1.007419417350075,1.007419417350075,0.7419417350075008,False
Ge,200,20.0,37.734179,1.8867089499999998,7.0,7.5,0.9333333333333333,9.357041855341922,9.484374035896533,1.0136081661836231,1.0136081661836231,1.360816618362315,False
Ge,200,20.0,37.734179,1.8867089499999998,7.2,7.5,0.9600000000000001,9.357041855341922,9.457647368867471,1.0107518503262987,1.0107518503262987,1.0751850326298662,False
Ge,200,20.0,37.734179,1.8867089499999998,7.4,7.5,0.9866666666666667,9.357041855341922,9.387133406340858,1.003215925659428,1.003215925659428,0.3215925659427965,False
Ge,500,50.0,37.734179,0.7546835799999999,0.4,7.5,0.05333333333333334,15.350172723023707,16.139658191732934,1.0514316993661628,1.0514316993661628,5.143169936616276,False
Ge,500,50.0,37.734179,0.7546835799999999,0.6,7.5,0.08,15.350172723023707,15.877746099706892,1.034369214353652,1.034369214353652,3.4369214353652033,False
Ge,500,50.0,37.734179,0.7546835799999999,0.8,7.5,0.10666666666666667,15.350172723023707,15.952014813850738,1.0392075126245537,1.0392075126245537,3.9207512624553686,False
Ge,500,50.0,37.734179,0.7546835799999999,1.0,7.5,0.13333333333333333,15.350172723023707,15.779861973725197,1.0279924700819163,1.0279924700819163,2.79924700819163,False
Ge,500,50.0,37.734179,0.7546835799999999,1.2,7.5,0.16,15.350172723023707,15.706680194206228,1.0232249810875285,1.0232249810875285,2.3224981087528462,False
Ge,500,50.0,37.734179,0.7546835799999999,1.4,7.5,0.18666666666666665,15.350172723023707,15.657435916024149,1.0200169208871233,1.0200169208871233,2.0016920887123257,False
Ge,500,50.0,37.734179,0.7546835799999999,1.6,7.5,0.21333333333333335,15.350172723023707,15.449795349564132,1.0064900003627322,1.0064900003627322,0.6490000362732173,False
Ge,500,50.0,37.734179,0.7546835799999999,1.8,7.5,0.24000000000000002,15.350172723023707,15.3827081389358,1.0021195472193805,1.0021195472193805,0.21195472193804576,False
Ge,500,50.0,37.734179,0.7546835799999999,2.0,7.5,0.26666666666666666,15.350172723023707,15.40656632951386,1.0036738092468216,1.0036738092468216,0.3673809246821591,False
Ge,500,50.0,37.734179,0.7546835799999999,2.2,7.5,0.29333333333333333,15.350172723023707,15.216276138320035,0.9912771936108028,0.9912771936108028,-0.8722806389197202,False
Ge,500,50.0,37.734179,0.7546835799999999,2.4,7.5,0.32,15.350172723023707,15.23846424261604,0.9927226564532322,0.9927226564532322,-0.7277343546767789,False
Ge,500,50.0,37.734179,0.7546835799999999,2.6,7.5,0.3466666666666667,15.350172723023707,15.187405942799714,0.9893964202774175,0.9893964202774175,-1.0603579722582523,False
Ge,500,50.0,37.734179,0.7546835799999999,2.8,7.5,0.3733333333333333,15.350172723023707,15.186727275024284,0.9893522078905163,0.9893522078905163,-1.0647792109483745,False
Ge,500,50.0,37.734179,0.7546835799999999,3.0,7.5,0.4,15.350172723023707,15.12823231993165,0.9855415045096418,0.9855415045096418,-1.4458495490358159,False
Ge,500,50.0,37.734179,0.7546835799999999,3.2,7.5,0.4266666666666667,15.350172723023707,15.1144406878842,0.9846430369616667,0.9846430369616667,-1.5356963038333338,False
Ge,500,50.0,37.734179,0.7546835799999999,3.4,7.5,0.4533333333333333,15.350172723023707,15.314113192385753,0.9976508713427134,0.9976508713427134,-0.23491286572866477,False
Ge,500,50.0,37.734179,0.7546835799999999,3.6,7.5,0.48000000000000004,15.350172723023707,15.295490613380151,0.9964376876644822,0.9964376876644822,-0.35623123355178477,False
Ge,500,50.0,37.734179,0.7546835799999999,3.8,7.5,0.5066666666666666,15.350172723023707,15.250236337690476,0.9934895595550312,0.9934895595550312,-0.6510440444968846,False
Ge,500,50.0,37.734179,0.7546835799999999,4.0,7.5,0.5333333333333333,15.350172723023707,15.104582082833224,0.9840007897877187,0.9840007897877187,-1.5999210212281345,False
Ge,500,50.0,37.734179,0.7546835799999999,4.2,7.5,0.56,15.350172723023707,14.998561480587956,0.9770939878801252,0.9770939878801252,-2.2906012119874752,False
Ge,500,50.0,37.734179,0.7546835799999999,4.4,7.5,0.5866666666666667,15.350172723023707,14.948838651882374,0.9738547521006475,0.9738547521006475,-2.6145247899352464,False
Ge,500,50.0,37.734179,0.7546835799999999,4.6,7.5,0.6133333333333333,15.350172723023707,14.971347433518194,0.9753211057399169,0.9753211057399169,-2.4678894260083073,False
Ge,500,50.0,37.734179,0.7546835799999999,4.8,7.5,0.64,15.350172723023707,14.987539661755845,0.9763759621594388,0.9763759621594388,-2.362403784056122,False
Ge,500,50.0,37.734179,0.7546835799999999,5.0,7.5,0.6666666666666666,15.350172723023707,14.847008689055103,0.9672209529464181,0.9672209529464181,-3.2779047053581922,False
Ge,500,50.0,37.734179,0.7546835799999999,5.2,7.5,0.6933333333333334,15.350172723023707,14.621498550420691,0.9525299040114331,0.9525299040114331,-4.747009598856689,False
Ge,500,50.0,37.734179,0.7546835799999999,5.4,7.5,0.7200000000000001,15.350172723023707,14.22259412460797,0.9265429374143469,0.9265429374143469,-7.3457062585653095,False
Ge,500,50.0,37.734179,0.7546835799999999,5.6,7.5,0.7466666666666666,15.350172723023707,13.811114012467565,0.8997367170828175,0.8997367170828175,-10.026328291718245,False
Ge,500,50.0,37.734179,0.7546835799999999,5.8,7.5,0.7733333333333333,15.350172723023707,13.77253295010825,0.8972233211064031,0.8972233211064031,-10.277667889359687,False
Ge,500,50.0,37.734179,0.7546835799999999,6.0,7.5,0.8,15.350172723023707,13.986994759015506,0.9111946172459954,0.9111946172459954,-8.880538275400463,False
Ge,500,50.0,37.734179,0.7546835799999999,6.2,7.5,0.8266666666666667,15.350172723023707,14.35457469369969,0.9351409233440923,0.9351409233440923,-6.485907665590773,False
Ge,500,50.0,37.734179,0.7546835799999999,6.4,7.5,0.8533333333333334,15.350172723023707,14.856725402739665,0.9678539564871527,0.9678539564871527,-3.2146043512847333,False
Ge,500,50.0,37.734179,0.7546835799999999,6.6,7.5,0.88,15.350172723023707,15.134081879046112,0.9859225789913438,0.9859225789913438,-1.4077421008656166,False
Ge,500,50.0,37.734179,0.7546835799999999,6.8,7.5,0.9066666666666666,15.350172723023707,15.30241327142698,0.9968886700847938,0.9968886700847938,-0.311132991520624,False
Ge,500,50.0,37.734179,0.7546835799999999,7.0,7.5,0.9333333333333333,15.350172723023707,15.389539388783987,1.0025645747751903,1.0025645747751903,0.25645747751903425,False
Ge,500,50.0,37.734179,0.7546835799999999,7.2,7.5,0.9600000000000001,15.350172723023707,15.35452701217572,1.0002836638538588,1.0002836638538588,0.028366385385880655,False
Ge,500,50.0,37.734179,0.7546835799999999,7.4,7.5,0.9866666666666667,15.350172723023707,15.323150557369344,0.9982396181370758,0.9982396181370758,-0.1760381862924154,False
Ge,1000,100.0,37.734179,0.37734178999999995,0.4,7.5,0.05333333333333334,20.723380668707065,21.96832031536627,1.0600741581000392,1.0600741581000392,6.007415810003924,False
Ge,1000,100.0,37.734179,0.37734178999999995,0.6,7.5,0.08,20.723380668707065,21.57621018268828,1.0411530110658542,1.0411530110658542,4.115301106585423,False
Ge,1000,100.0,37.734179,0.37734178999999995,0.8,7.5,0.10666666666666667,20.723380668707065,21.67918872124914,1.0461222069807063,1.0461222069807063,4.612220698070635,False
Ge,1000,100.0,37.734179,0.37734178999999995,1.0,7.5,0.13333333333333333,20.723380668707065,21.333222269174236,1.0294277082593986,1.0294277082593986,2.9427708259398555,False
Ge,1000,100.0,37.734179,0.37734178999999995,1.2,7.5,0.16,20.723380668707065,21.185556368684377,1.0223021382160495,1.0223021382160495,2.230213821604954,False
Ge,1000,100.0,37.734179,0.37734178999999995,1.4,7.5,0.18666666666666665,20.723380668707065,21.06314529366901,1.0163952315692872,1.0163952315692872,1.6395231569287239,False
Ge,1000,100.0,37.734179,0.37734178999999995,1.6,7.5,0.21333333333333335,20.723380668707065,20.747893839927087,1.001182875111542,1.001182875111542,0.11828751115419145,False
Ge,1000,100.0,37.734179,0.37734178999999995,1.8,7.5,0.24000000000000002,20.723380668707065,20.62158509379471,0.9950878876115966,0.9950878876115966,-0.4912112388403389,False
Ge,1000,100.0,37.734179,0.37734178999999995,2.0,7.5,0.26666666666666666,20.723380668707065,20.620238136347865,0.9950228906176998,0.9950228906176998,-0.49771093823002266,False
Ge,1000,100.0,37.734179,0.37734178999999995,2.2,7.5,0.29333333333333333,20.723380668707065,20.400532699072464,0.9844210761363801,0.9844210761363801,-1.557892386361992,False
Ge,1000,100.0,37.734179,0.37734178999999995,2.4,7.5,0.32,20.723380668707065,20.41162685439613,0.984956420996421,0.984956420996421,-1.5043579003579,False
Ge,1000,100.0,37.734179,0.37734178999999995,2.6,7.5,0.3466666666666667,20.723380668707065,20.388759608532816,0.9838529694781152,0.9838529694781152,-1.614703052188482,False
Ge,1000,100.0,37.734179,0.37734178999999995,2.8,7.5,0.3733333333333333,20.723380668707065,20.36451749098584,0.9826831739734859,0.9826831739734859,-1.7316826026514076,False
Ge,1000,100.0,37.734179,0.37734178999999995,3.0,7.5,0.4,20.723380668707065,20.330876340319374,0.9810598311799394,0.9810598311799394,-1.8940168820060554,False
Ge,1000,100.0,37.734179,0.37734178999999995,3.2,7.5,0.4266666666666667,20.723380668707065,20.358921099119044,0.9824131219025298,0.9824131219025298,-1.758687809747017,False
Ge,1000,100.0,37.734179,0.37734178999999995,3.4,7.5,0.4533333333333333,20.723380668707065,20.484099617839313,0.9884535706459769,0.9884535706459769,-1.1546429354023058,False
Ge,1000,100.0,37.734179,0.37734178999999995,3.6,7.5,0.48000000000000004,20.723380668707065,20.348054746169343,0.9818887695720189,0.9818887695720189,-1.8111230427981129,False
Ge,1000,100.0,37.734179,0.37734178999999995,3.8,7.5,0.5066666666666666,20.723380668707065,20.350733245579427,0.9820180196906605,0.9820180196906605,-1.7981980309339507,False
Ge,1000,100.0,37.734179,0.37734178999999995,4.0,7.5,0.5333333333333333,20.723380668707065,20.1340812112618,0.9715635461768493,0.9715635461768493,-2.8436453823150742,False
Ge,1000,100.0,37.734179,0.37734178999999995,4.2,7.5,0.56,20.723380668707065,20.044832311340663,0.9672568695130408,0.9672568695130408,-3.2743130486959204,False
Ge,1000,100.0,37.734179,0.37734178999999995,4.4,7.5,0.5866666666666667,20.723380668707065,19.985736380623273,0.9644052145797979,0.9644052145797979,-3.5594785420202113,False
Ge,1000,100.0,37.734179,0.37734178999999995,4.6,7.5,0.6133333333333333,20.723380668707065,19.99317697113159,0.9647642578569188,0.9647642578569188,-3.523574214308123,False
Ge,1000,100.0,37.734179,0.37734178999999995,4.8,7.5,0.64,20.723380668707065,20.02372990817848,0.9662385799057835,0.9662385799057835,-3.3761420094216454,False
Ge,1000,100.0,37.734179,0.37734178999999995,5.0,7.5,0.6666666666666666,20.723380668707065,19.85291365789091,0.9579958972557703,0.9579958972557703,-4.200410274422972,False
Ge,1000,100.0,37.734179,0.37734178999999995,5.2,7.5,0.6933333333333334,20.723380668707065,19.57314982717184,0.9444959845151081,0.9444959845151081,-5.550401548489193,False
Ge,1000,100.0,37.734179,0.37734178999999995,5.4,7.5,0.7200000000000001,20.723380668707065,18.961254259632145,0.9149691627420721,0.9149691627420721,-8.503083725792793,False
Ge,1000,100.0,37.734179,0.37734178999999995,5.6,7.5,0.7466666666666666,20.723380668707065,18.2646754062426,0.881355976528618,0.881355976528618,-11.864402347138203,False
Ge,1000,100.0,37.734179,0.37734178999999995,5.8,7.5,0.7733333333333333,20.723380668707065,18.10826170417685,0.8738082841628672,0.8738082841628672,-12.619171583713285,False
Ge,1000,100.0,37.734179,0.37734178999999995,6.0,7.5,0.8,20.723380668707065,18.349572900224977,0.885452677512863,0.885452677512863,-11.454732248713695,False
Ge,1000,100.0,37.734179,0.37734178999999995,6.2,7.5,0.8266666666666667,20.723380668707065,18.888771171993714,0.9114715149018293,0.9114715149018293,-8.852848509817068,False
Ge,1000,100.0,37.734179,0.37734178999999995,6.4,7.5,0.8533333333333334,20.723380668707065,19.732685115412583,0.9521943080073579,0.9521943080073579,-4.780569199264207,False
Ge,1000,100.0,37.734179,0.37734178999999995,6.6,7.5,0.88,20.723380668707065,20.26172055635656,0.9777227412973394,0.9777227412973394,-2.227725870266062,False
Ge,1000,100.0,37.734179,0.37734178999999995,6.8,7.5,0.9066666666666666,20.723380668707065,20.544792727320768,0.9913822969214685,0.9913822969214685,-0.8617703078531491,False
Ge,1000,100.0,37.734179,0.37734178999999995,7.0,7.5,0.9333333333333333,20.723380668707065,20.695944522873223,0.9986760776983037,0.9986760776983037,-0.1323922301696312,False
Ge,1000,100.0,37.734179,0.37734178999999995,7.2,7.5,0.9600000000000001,20.723380668707065,20.677250599035677,0.9977740084782091,0.9977740084782091,-0.22259915217909265,False
Ge,1000,100.0,37.734179,0.37734178999999995,7.4,7.5,0.9866666666666667,20.723380668707065,20.643951056078897,0.9961671498536864,0.9961671498536864,-0.38328501463136266,False
Ge,2000,200.0,37.734179,0.18867089499999998,0.4,7.5,0.05333333333333334,26.45965374592799,28.185997781523557,1.0652443925446773,1.0652443925446773,6.524439254467729,False
Ge,2000,200.0,37.734179,0.18867089499999998,0.6,7.5,0.08,26.45965374592799,27.712693010101923,1.0473566009671147,1.0473566009671147,4.735660096711469,False
Ge,2000,200.0,37.734179,0.18867089499999998,0.8,7.5,0.10666666666666667,26.45965374592799,27.728290539387267,1.0479460844666009,1.0479460844666009,4.794608446660087,False
Ge,2000,200.0,37.734179,0.18867089499999998,1.0,7.5,0.13333333333333333,26.45965374592799,27.21959473129703,1.0287207456554865,1.0287207456554865,2.8720745655486546,False
Ge,2000,200.0,37.734179,0.18867089499999998,1.2,7.5,0.16,26.45965374592799,26.9550259170785,1.0187217934107224,1.0187217934107224,1.8721793410722443,False
Ge,2000,200.0,37.734179,0.18867089499999998,1.4,7.5,0.18666666666666665,26.45965374592799,26.72737866686724,1.0101182322153572,1.0101182322153572,1.0118232215357237,False
Ge,2000,200.0,37.734179,0.18867089499999998,1.6,7.5,0.21333333333333335,26.45965374592799,26.30459045641581,0.9941396327026372,0.9941396327026372,-0.5860367297362834,False
Ge,2000,200.0,37.734179,0.18867089499999998,1.8,7.5,0.24000000000000002,26.45965374592799,26.089134800134644,0.9859968331652728,0.9859968331652728,-1.4003166834727243,False
Ge,2000,200.0,37.734179,0.18867089499999998,2.0,7.5,0.26666666666666666,26.45965374592799,26.08722462321634,0.9859246411049893,0.9859246411049893,-1.407535889501066,False
Ge,2000,200.0,37.734179,0.18867089499999998,2.2,7.5,0.29333333333333333,26.45965374592799,25.937164869480043,0.9802533743840712,0.9802533743840712,-1.974662561592877,False
Ge,2000,200.0,37.734179,0.18867089499999998,2.4,7.5,0.32,26.45965374592799,25.942053090538444,0.9804381168264833,0.9804381168264833,-1.9561883173516703,False
Ge,2000,200.0,37.734179,0.18867089499999998,2.6,7.5,0.3466666666666667,26.45965374592799,25.942810419669655,0.9804667388613173,0.9804667388613173,-1.95332611386827,False
Ge,2000,200.0,37.734179,0.18867089499999998,2.8,7.5,0.3733333333333333,26.45965374592799,25.94155992157308,0.980419478299687,0.980419478299687,-1.9580521700312992,False
Ge,2000,200.0,37.734179,0.18867089499999998,3.0,7.5,0.4,26.45965374592799,25.9162765942422,0.9794639356620676,0.9794639356620676,-2.0536064337932425,False
Ge,2000,200.0,37.734179,0.18867089499999998,3.2,7.5,0.4266666666666667,26.45965374592799,25.98052941810914,0.9818922676608122,0.9818922676608122,-1.8107732339187832,False
Ge,2000,200.0,37.734179,0.18867089499999998,3.4,7.5,0.4533333333333333,26.45965374592799,25.933040467999295,0.9800974992724635,0.9800974992724635,-1.990250072753652,False
Ge,2000,200.0,37.734179,0.18867089499999998,3.6,7.5,0.48000000000000004,26.45965374592799,25.667615403635523,0.9700661864324525,0.9700661864324525,-2.993381356754754,False
Ge,2000,200.0,37.734179,0.18867089499999998,3.8,7.5,0.5066666666666666,26.45965374592799,25.726729284008577,0.9723003003381249,0.9723003003381249,-2.7699699661875132,False
Ge,2000,200.0,37.734179,0.18867089499999998,4.0,7.5,0.5333333333333333,26.45965374592799,25.526126907030555,0.9647188565707856,0.9647188565707856,-3.52811434292144,False
Ge,2000,200.0,37.734179,0.18867089499999998,4.2,7.5,0.56,26.45965374592799,25.422501364771,0.9608024960902369,0.9608024960902369,-3.9197503909763065,False
Ge,2000,200.0,37.734179,0.18867089499999998,4.4,7.5,0.5866666666666667,26.45965374592799,25.32030225256787,0.9569400452364022,0.9569400452364022,-4.305995476359781,False
Ge,2000,200.0,37.734179,0.18867089499999998,4.6,7.5,0.6133333333333333,26.45965374592799,25.33690130540222,0.9575673797054672,0.9575673797054672,-4.243262029453277,False
Ge,2000,200.0,37.734179,0.18867089499999998,4.8,7.5,0.64,26.45965374592799,25.301239593933296,0.9562196027537598,0.9562196027537598,-4.378039724624017,False
Ge,2000,200.0,37.734179,0.18867089499999998,5.0,7.5,0.6666666666666666,26.45965374592799,25.09374654564852,0.9483777371618223,0.9483777371618223,-5.162226283817772,False
Ge,2000,200.0,37.734179,0.18867089499999998,5.2,7.5,0.6933333333333334,26.45965374592799,24.783068621082755,0.9366361653503023,0.9366361653503023,-6.336383464969774,False
